Countries,country_code,Indicies,Date,Value,Year,Month,Alpha-3 code
India,534,Debt,1995-06-01,,1995,6,IND
Korea,542,Total,1995-06-01,1211.5,1995,6,KOR
Korea,542,Equity,1995-06-01,419,1995,6,KOR
Korea,542,Debt,1995-06-01,792.5,1995,6,KOR
Malaysia,548,Total,1995-06-01,,1995,6,MYS
Malaysia,548,Equity,1995-06-01,,1995,6,MYS
Malaysia,548,Debt,1995-06-01,,1995,6,MYS
Pakistan,564,Total,1995-06-01,,1995,6,PAK
Pakistan,564,Equity,1995-06-01,,1995,6,PAK
Pakistan,564,Debt,1995-06-01,,1995,6,PAK
Philippines,566,Total,1995-06-01,,1995,6,PHL
Philippines,566,Equity,1995-06-01,,1995,6,PHL
Philippines,566,Debt,1995-06-01,,1995,6,PHL
Thailand,578,Total,1995-06-01,,1995,6,THA
Thailand,578,Equity,1995-06-01,,1995,6,THA
Thailand,578,Debt,1995-06-01,,1995,6,THA
Bulgaria,918,Total,1995-06-01,,1995,6,BGR
Bulgaria,918,Equity,1995-06-01,,1995,6,BGR
Bulgaria,918,Debt,1995-06-01,,1995,6,BGR
China,924,Total,1995-06-01,,1995,6,CHN
China,924,Equity,1995-06-01,,1995,6,CHN
China,924,Debt,1995-06-01,,1995,6,CHN
Ukraine,926,Total,1995-06-01,,1995,6,UKR
Ukraine,926,Equity,1995-06-01,,1995,6,UKR
Ukraine,926,Debt,1995-06-01,,1995,6,UKR
Czech Republic,935,Total,1995-06-01,,1995,6,CZE
Czech Republic,935,Equity,1995-06-01,,1995,6,CZE
Czech Republic,935,Debt,1995-06-01,,1995,6,CZE
Slovak Republic,936,Total,1995-06-01,,1995,6,SVK
Slovak Republic,936,Equity,1995-06-01,,1995,6,SVK
Slovak Republic,936,Debt,1995-06-01,,1995,6,SVK
Estonia,939,Total,1995-06-01,,1995,6,EST
Estonia,939,Equity,1995-06-01,,1995,6,EST
Estonia,939,Debt,1995-06-01,,1995,6,EST
Latvia,941,Total,1995-06-01,,1995,6,LVA
Latvia,941,Equity,1995-06-01,,1995,6,LVA
Latvia,941,Debt,1995-06-01,,1995,6,LVA
Serbia,942,Total,1995-06-01,,1995,6,SRB
Serbia,942,Equity,1995-06-01,,1995,6,SRB
Serbia,942,Debt,1995-06-01,,1995,6,SRB
Hungary,944,Total,1995-06-01,,1995,6,HUN
Hungary,944,Equity,1995-06-01,,1995,6,HUN
Hungary,944,Debt,1995-06-01,,1995,6,HUN
Lithuania,946,Total,1995-06-01,,1995,6,LTU
Lithuania,946,Equity,1995-06-01,,1995,6,LTU
Lithuania,946,Debt,1995-06-01,,1995,6,LTU
Mongolia,948,Total,1995-06-01,,1995,6,MNG
Mongolia,948,Equity,1995-06-01,,1995,6,MNG
Mongolia,948,Debt,1995-06-01,,1995,6,MNG
Slovenia,961,Total,1995-06-01,,1995,6,SVN
Slovenia,961,Equity,1995-06-01,,1995,6,SVN
Slovenia,961,Debt,1995-06-01,,1995,6,SVN
Croatia,960,Total,1995-06-01,,1995,6,HRV
Croatia,960,Equity,1995-06-01,,1995,6,HRV
Croatia,960,Debt,1995-06-01,,1995,6,HRV
North Macedonia,962,Total,1995-06-01,,1995,6,MKD
North Macedonia,962,Equity,1995-06-01,,1995,6,MKD
North Macedonia,962,Debt,1995-06-01,,1995,6,MKD
Poland,964,Total,1995-06-01,,1995,6,POL
Poland,964,Equity,1995-06-01,,1995,6,POL
Poland,964,Debt,1995-06-01,,1995,6,POL
Romania,968,Total,1995-06-01,,1995,6,ROU
Romania,968,Equity,1995-06-01,,1995,6,ROU
Romania,968,Debt,1995-06-01,,1995,6,ROU
Emerging Markets,200,Total,1995-07-01,4023.727000686862,1995,7,
Emerging Markets,200,Equity,1995-07-01,3224.282347530318,1995,7,
Emerging Markets,200,Debt,1995-07-01,799.4446531565443,1995,7,
Turkey,186,Total,1995-07-01,796,1995,7,TUR
Turkey,186,Equity,1995-07-01,-9,1995,7,TUR
Turkey,186,Debt,1995-07-01,805,1995,7,TUR
South Africa,199,Total,1995-07-01,134.62500068686208,1995,7,ZAF
South Africa,199,Equity,1995-07-01,115.94234753031795,1995,7,ZAF
South Africa,199,Debt,1995-07-01,18.682653156544124,1995,7,ZAF
Brazil,223,Total,1995-07-01,3400.702,1995,7,BRA
Brazil,223,Equity,1995-07-01,1406.94,1995,7,BRA
Brazil,223,Debt,1995-07-01,1993.762,1995,7,BRA
Chile,228,Total,1995-07-01,,1995,7,CHL
Chile,228,Equity,1995-07-01,,1995,7,CHL
Chile,228,Debt,1995-07-01,,1995,7,CHL
Mexico,273,Total,1995-07-01,,1995,7,MEX
Mexico,273,Equity,1995-07-01,,1995,7,MEX
Mexico,273,Debt,1995-07-01,-2602.7,1995,7,MEX
Lebanon,446,Total,1995-07-01,,1995,7,LBN
Lebanon,446,Equity,1995-07-01,,1995,7,LBN
Lebanon,446,Debt,1995-07-01,,1995,7,LBN
Sri Lanka,524,Total,1995-07-01,,1995,7,LKA
Sri Lanka,524,Equity,1995-07-01,,1995,7,LKA
Sri Lanka,524,Debt,1995-07-01,,1995,7,LKA
India,534,Total,1995-07-01,,1995,7,IND
India,534,Equity,1995-07-01,,1995,7,IND
India,534,Debt,1995-07-01,,1995,7,IND
Korea,542,Total,1995-07-01,2295.1000000000004,1995,7,KOR
Korea,542,Equity,1995-07-01,1710.4,1995,7,KOR
Korea,542,Debt,1995-07-01,584.7,1995,7,KOR
Malaysia,548,Total,1995-07-01,,1995,7,MYS
Malaysia,548,Equity,1995-07-01,,1995,7,MYS
Malaysia,548,Debt,1995-07-01,,1995,7,MYS
Pakistan,564,Total,1995-07-01,,1995,7,PAK
Pakistan,564,Equity,1995-07-01,,1995,7,PAK
Pakistan,564,Debt,1995-07-01,,1995,7,PAK
Philippines,566,Total,1995-07-01,,1995,7,PHL
Philippines,566,Equity,1995-07-01,,1995,7,PHL
Philippines,566,Debt,1995-07-01,,1995,7,PHL
Thailand,578,Total,1995-07-01,,1995,7,THA
Thailand,578,Equity,1995-07-01,,1995,7,THA
Thailand,578,Debt,1995-07-01,,1995,7,THA
Bulgaria,918,Total,1995-07-01,,1995,7,BGR
Bulgaria,918,Equity,1995-07-01,,1995,7,BGR
Bulgaria,918,Debt,1995-07-01,,1995,7,BGR
China,924,Total,1995-07-01,,1995,7,CHN
China,924,Equity,1995-07-01,,1995,7,CHN
China,924,Debt,1995-07-01,,1995,7,CHN
Ukraine,926,Total,1995-07-01,,1995,7,UKR
Ukraine,926,Equity,1995-07-01,,1995,7,UKR
Ukraine,926,Debt,1995-07-01,,1995,7,UKR
Czech Republic,935,Total,1995-07-01,,1995,7,CZE
Czech Republic,935,Equity,1995-07-01,,1995,7,CZE
Czech Republic,935,Debt,1995-07-01,,1995,7,CZE
Slovak Republic,936,Total,1995-07-01,,1995,7,SVK
Slovak Republic,936,Equity,1995-07-01,,1995,7,SVK
Slovak Republic,936,Debt,1995-07-01,,1995,7,SVK
Estonia,939,Total,1995-07-01,,1995,7,EST
Estonia,939,Equity,1995-07-01,,1995,7,EST
Estonia,939,Debt,1995-07-01,,1995,7,EST
Latvia,941,Total,1995-07-01,,1995,7,LVA
Latvia,941,Equity,1995-07-01,,1995,7,LVA
Latvia,941,Debt,1995-07-01,,1995,7,LVA
Serbia,942,Total,1995-07-01,,1995,7,SRB
Serbia,942,Equity,1995-07-01,,1995,7,SRB
Serbia,942,Debt,1995-07-01,,1995,7,SRB
Hungary,944,Total,1995-07-01,,1995,7,HUN
Hungary,944,Equity,1995-07-01,,1995,7,HUN
Hungary,944,Debt,1995-07-01,,1995,7,HUN
Lithuania,946,Total,1995-07-01,,1995,7,LTU
Lithuania,946,Equity,1995-07-01,,1995,7,LTU
Lithuania,946,Debt,1995-07-01,,1995,7,LTU
Mongolia,948,Total,1995-07-01,,1995,7,MNG
Mongolia,948,Equity,1995-07-01,,1995,7,MNG
Mongolia,948,Debt,1995-07-01,,1995,7,MNG
Slovenia,961,Total,1995-07-01,,1995,7,SVN
Slovenia,961,Equity,1995-07-01,,1995,7,SVN
Slovenia,961,Debt,1995-07-01,,1995,7,SVN
Croatia,960,Total,1995-07-01,,1995,7,HRV
Croatia,960,Equity,1995-07-01,,1995,7,HRV
Croatia,960,Debt,1995-07-01,,1995,7,HRV
North Macedonia,962,Total,1995-07-01,,1995,7,MKD
North Macedonia,962,Equity,1995-07-01,,1995,7,MKD
North Macedonia,962,Debt,1995-07-01,,1995,7,MKD
Poland,964,Total,1995-07-01,,1995,7,POL
Poland,964,Equity,1995-07-01,,1995,7,POL
Poland,964,Debt,1995-07-01,,1995,7,POL
Romania,968,Total,1995-07-01,,1995,7,ROU
Romania,968,Equity,1995-07-01,,1995,7,ROU
Romania,968,Debt,1995-07-01,,1995,7,ROU
Emerging Markets,200,Total,1995-08-01,5050.485918733115,1995,8,
Emerging Markets,200,Equity,1995-08-01,3049.0727524874255,1995,8,
Emerging Markets,200,Debt,1995-08-01,2001.4131662456894,1995,8,
Turkey,186,Total,1995-08-01,277,1995,8,TUR
Turkey,186,Equity,1995-08-01,78,1995,8,TUR
Turkey,186,Debt,1995-08-01,199,1995,8,TUR
South Africa,199,Total,1995-08-01,305.2999187331149,1995,8,ZAF
South Africa,199,Equity,1995-08-01,146.06075248742548,1995,8,ZAF
South Africa,199,Debt,1995-08-01,159.23916624568943,1995,8,ZAF
Brazil,223,Total,1995-08-01,3478.386,1995,8,BRA
Brazil,223,Equity,1995-08-01,2032.912,1995,8,BRA
Brazil,223,Debt,1995-08-01,1445.474,1995,8,BRA
Chile,228,Total,1995-08-01,,1995,8,CHL
Chile,228,Equity,1995-08-01,,1995,8,CHL
Chile,228,Debt,1995-08-01,,1995,8,CHL
Mexico,273,Total,1995-08-01,,1995,8,MEX
Mexico,273,Equity,1995-08-01,,1995,8,MEX
Mexico,273,Debt,1995-08-01,-769.4,1995,8,MEX
Lebanon,446,Total,1995-08-01,,1995,8,LBN
Lebanon,446,Equity,1995-08-01,,1995,8,LBN
Lebanon,446,Debt,1995-08-01,,1995,8,LBN
Sri Lanka,524,Total,1995-08-01,,1995,8,LKA
Sri Lanka,524,Equity,1995-08-01,,1995,8,LKA
Sri Lanka,524,Debt,1995-08-01,,1995,8,LKA
India,534,Total,1995-08-01,,1995,8,IND
India,534,Equity,1995-08-01,,1995,8,IND
India,534,Debt,1995-08-01,,1995,8,IND
Korea,542,Total,1995-08-01,1759.2,1995,8,KOR
Korea,542,Equity,1995-08-01,792.1,1995,8,KOR
Korea,542,Debt,1995-08-01,967.1,1995,8,KOR
Malaysia,548,Total,1995-08-01,,1995,8,MYS
Malaysia,548,Equity,1995-08-01,,1995,8,MYS
Malaysia,548,Debt,1995-08-01,,1995,8,MYS
Pakistan,564,Total,1995-08-01,,1995,8,PAK
Pakistan,564,Equity,1995-08-01,,1995,8,PAK
Pakistan,564,Debt,1995-08-01,,1995,8,PAK
Philippines,566,Total,1995-08-01,,1995,8,PHL
Philippines,566,Equity,1995-08-01,,1995,8,PHL
Philippines,566,Debt,1995-08-01,,1995,8,PHL
Thailand,578,Total,1995-08-01,,1995,8,THA
Thailand,578,Equity,1995-08-01,,1995,8,THA
Thailand,578,Debt,1995-08-01,,1995,8,THA
Bulgaria,918,Total,1995-08-01,,1995,8,BGR
Bulgaria,918,Equity,1995-08-01,,1995,8,BGR
Bulgaria,918,Debt,1995-08-01,,1995,8,BGR
China,924,Total,1995-08-01,,1995,8,CHN
China,924,Equity,1995-08-01,,1995,8,CHN
China,924,Debt,1995-08-01,,1995,8,CHN
Ukraine,926,Total,1995-08-01,,1995,8,UKR
Ukraine,926,Equity,1995-08-01,,1995,8,UKR
Ukraine,926,Debt,1995-08-01,,1995,8,UKR
Czech Republic,935,Total,1995-08-01,,1995,8,CZE
Czech Republic,935,Equity,1995-08-01,,1995,8,CZE
Czech Republic,935,Debt,1995-08-01,,1995,8,CZE
Slovak Republic,936,Total,1995-08-01,,1995,8,SVK
Slovak Republic,936,Equity,1995-08-01,,1995,8,SVK
Slovak Republic,936,Debt,1995-08-01,,1995,8,SVK
Estonia,939,Total,1995-08-01,,1995,8,EST
Estonia,939,Equity,1995-08-01,,1995,8,EST
Estonia,939,Debt,1995-08-01,,1995,8,EST
Latvia,941,Total,1995-08-01,,1995,8,LVA
Latvia,941,Equity,1995-08-01,,1995,8,LVA
Latvia,941,Debt,1995-08-01,,1995,8,LVA
Serbia,942,Total,1995-08-01,,1995,8,SRB
Serbia,942,Equity,1995-08-01,,1995,8,SRB
Serbia,942,Debt,1995-08-01,,1995,8,SRB
Hungary,944,Total,1995-08-01,,1995,8,HUN
Hungary,944,Equity,1995-08-01,,1995,8,HUN
Hungary,944,Debt,1995-08-01,,1995,8,HUN
Lithuania,946,Total,1995-08-01,,1995,8,LTU
Lithuania,946,Equity,1995-08-01,,1995,8,LTU
Lithuania,946,Debt,1995-08-01,,1995,8,LTU
Mongolia,948,Total,1995-08-01,,1995,8,MNG
Mongolia,948,Equity,1995-08-01,,1995,8,MNG
Mongolia,948,Debt,1995-08-01,,1995,8,MNG
Slovenia,961,Total,1995-08-01,,1995,8,SVN
Slovenia,961,Equity,1995-08-01,,1995,8,SVN
Slovenia,961,Debt,1995-08-01,,1995,8,SVN
Croatia,960,Total,1995-08-01,,1995,8,HRV
Croatia,960,Equity,1995-08-01,,1995,8,HRV
Croatia,960,Debt,1995-08-01,,1995,8,HRV
North Macedonia,962,Total,1995-08-01,,1995,8,MKD
North Macedonia,962,Equity,1995-08-01,,1995,8,MKD
North Macedonia,962,Debt,1995-08-01,,1995,8,MKD
Poland,964,Total,1995-08-01,,1995,8,POL
Poland,964,Equity,1995-08-01,,1995,8,POL
Poland,964,Debt,1995-08-01,,1995,8,POL
Romania,968,Total,1995-08-01,,1995,8,ROU
Romania,968,Equity,1995-08-01,,1995,8,ROU
Romania,968,Debt,1995-08-01,,1995,8,ROU
Emerging Markets,200,Total,1995-09-01,1373.0608902821655,1995,9,
Emerging Markets,200,Equity,1995-09-01,1404.716968793265,1995,9,
Emerging Markets,200,Debt,1995-09-01,-31.656078511099622,1995,9,
Turkey,186,Total,1995-09-01,103,1995,9,TUR
Turkey,186,Equity,1995-09-01,75,1995,9,TUR
Turkey,186,Debt,1995-09-01,28,1995,9,TUR
South Africa,199,Total,1995-09-01,-278.8071097178346,1995,9,ZAF
South Africa,199,Equity,1995-09-01,60.075968793265034,1995,9,ZAF
South Africa,199,Debt,1995-09-01,-338.8830785110996,1995,9,ZAF
Brazil,223,Total,1995-09-01,333.368,1995,9,BRA
Brazil,223,Equity,1995-09-01,373.541,1995,9,BRA
Brazil,223,Debt,1995-09-01,-40.173,1995,9,BRA
Chile,228,Total,1995-09-01,,1995,9,CHL
Chile,228,Equity,1995-09-01,,1995,9,CHL
Chile,228,Debt,1995-09-01,,1995,9,CHL
Mexico,273,Total,1995-09-01,,1995,9,MEX
Mexico,273,Equity,1995-09-01,,1995,9,MEX
Mexico,273,Debt,1995-09-01,-432.4,1995,9,MEX
Lebanon,446,Total,1995-09-01,,1995,9,LBN
Lebanon,446,Equity,1995-09-01,,1995,9,LBN
Lebanon,446,Debt,1995-09-01,,1995,9,LBN
Sri Lanka,524,Total,1995-09-01,,1995,9,LKA
Sri Lanka,524,Equity,1995-09-01,,1995,9,LKA
Sri Lanka,524,Debt,1995-09-01,,1995,9,LKA
India,534,Total,1995-09-01,,1995,9,IND
India,534,Equity,1995-09-01,,1995,9,IND
India,534,Debt,1995-09-01,,1995,9,IND
Korea,542,Total,1995-09-01,1647.9,1995,9,KOR
Korea,542,Equity,1995-09-01,896.1,1995,9,KOR
Korea,542,Debt,1995-09-01,751.8,1995,9,KOR
Malaysia,548,Total,1995-09-01,,1995,9,MYS
Malaysia,548,Equity,1995-09-01,,1995,9,MYS
Malaysia,548,Debt,1995-09-01,,1995,9,MYS
Pakistan,564,Total,1995-09-01,,1995,9,PAK
Pakistan,564,Equity,1995-09-01,,1995,9,PAK
Pakistan,564,Debt,1995-09-01,,1995,9,PAK
Philippines,566,Total,1995-09-01,,1995,9,PHL
Philippines,566,Equity,1995-09-01,,1995,9,PHL
Philippines,566,Debt,1995-09-01,,1995,9,PHL
Thailand,578,Total,1995-09-01,,1995,9,THA
Thailand,578,Equity,1995-09-01,,1995,9,THA
Thailand,578,Debt,1995-09-01,,1995,9,THA
Bulgaria,918,Total,1995-09-01,,1995,9,BGR
Bulgaria,918,Equity,1995-09-01,,1995,9,BGR
Bulgaria,918,Debt,1995-09-01,,1995,9,BGR
China,924,Total,1995-09-01,,1995,9,CHN
China,924,Equity,1995-09-01,,1995,9,CHN
China,924,Debt,1995-09-01,,1995,9,CHN
Ukraine,926,Total,1995-09-01,,1995,9,UKR
Ukraine,926,Equity,1995-09-01,,1995,9,UKR
Ukraine,926,Debt,1995-09-01,,1995,9,UKR
Czech Republic,935,Total,1995-09-01,,1995,9,CZE
Czech Republic,935,Equity,1995-09-01,,1995,9,CZE
Czech Republic,935,Debt,1995-09-01,,1995,9,CZE
Slovak Republic,936,Total,1995-09-01,,1995,9,SVK
Slovak Republic,936,Equity,1995-09-01,,1995,9,SVK
Slovak Republic,936,Debt,1995-09-01,,1995,9,SVK
Estonia,939,Total,1995-09-01,,1995,9,EST
Estonia,939,Equity,1995-09-01,,1995,9,EST
Estonia,939,Debt,1995-09-01,,1995,9,EST
Latvia,941,Total,1995-09-01,,1995,9,LVA
Latvia,941,Equity,1995-09-01,,1995,9,LVA
Latvia,941,Debt,1995-09-01,,1995,9,LVA
Serbia,942,Total,1995-09-01,,1995,9,SRB
Serbia,942,Equity,1995-09-01,,1995,9,SRB
Serbia,942,Debt,1995-09-01,,1995,9,SRB
Hungary,944,Total,1995-09-01,,1995,9,HUN
Hungary,944,Equity,1995-09-01,,1995,9,HUN
Hungary,944,Debt,1995-09-01,,1995,9,HUN
Lithuania,946,Total,1995-09-01,,1995,9,LTU
Lithuania,946,Equity,1995-09-01,,1995,9,LTU
Lithuania,946,Debt,1995-09-01,,1995,9,LTU
Mongolia,948,Total,1995-09-01,,1995,9,MNG
Mongolia,948,Equity,1995-09-01,,1995,9,MNG
Mongolia,948,Debt,1995-09-01,,1995,9,MNG
Slovenia,961,Total,1995-09-01,,1995,9,SVN
Slovenia,961,Equity,1995-09-01,,1995,9,SVN
Slovenia,961,Debt,1995-09-01,,1995,9,SVN
Croatia,960,Total,1995-09-01,,1995,9,HRV
Croatia,960,Equity,1995-09-01,,1995,9,HRV
Croatia,960,Debt,1995-09-01,,1995,9,HRV
North Macedonia,962,Total,1995-09-01,,1995,9,MKD
North Macedonia,962,Equity,1995-09-01,,1995,9,MKD
North Macedonia,962,Debt,1995-09-01,,1995,9,MKD
Poland,964,Total,1995-09-01,,1995,9,POL
Poland,964,Equity,1995-09-01,,1995,9,POL
Poland,964,Debt,1995-09-01,,1995,9,POL
Romania,968,Total,1995-09-01,,1995,9,ROU
Romania,968,Equity,1995-09-01,,1995,9,ROU
Romania,968,Debt,1995-09-01,,1995,9,ROU
Emerging Markets,200,Total,1995-10-01,2339.4812108850238,1995,10,
Emerging Markets,200,Equity,1995-10-01,887.4733058304021,1995,10,
Emerging Markets,200,Debt,1995-10-01,1452.007905054622,1995,10,
Turkey,186,Total,1995-10-01,229,1995,10,TUR
Turkey,186,Equity,1995-10-01,1,1995,10,TUR
Turkey,186,Debt,1995-10-01,228,1995,10,TUR
South Africa,199,Total,1995-10-01,312.55821088502415,1995,10,ZAF
South Africa,199,Equity,1995-10-01,44.103305830402185,1995,10,ZAF
South Africa,199,Debt,1995-10-01,268.454905054622,1995,10,ZAF
Brazil,223,Total,1995-10-01,1221.323,1995,10,BRA
Brazil,223,Equity,1995-10-01,278.57,1995,10,BRA
Brazil,223,Debt,1995-10-01,942.753,1995,10,BRA
Chile,228,Total,1995-10-01,,1995,10,CHL
Chile,228,Equity,1995-10-01,,1995,10,CHL
Chile,228,Debt,1995-10-01,,1995,10,CHL
Mexico,273,Total,1995-10-01,,1995,10,MEX
Mexico,273,Equity,1995-10-01,,1995,10,MEX
Mexico,273,Debt,1995-10-01,-576,1995,10,MEX
Lebanon,446,Total,1995-10-01,,1995,10,LBN
Lebanon,446,Equity,1995-10-01,,1995,10,LBN
Lebanon,446,Debt,1995-10-01,,1995,10,LBN
Sri Lanka,524,Total,1995-10-01,,1995,10,LKA
Sri Lanka,524,Equity,1995-10-01,,1995,10,LKA
Sri Lanka,524,Debt,1995-10-01,,1995,10,LKA
India,534,Total,1995-10-01,,1995,10,IND
India,534,Equity,1995-10-01,,1995,10,IND
India,534,Debt,1995-10-01,,1995,10,IND
Korea,542,Total,1995-10-01,1152.6,1995,10,KOR
Korea,542,Equity,1995-10-01,563.8,1995,10,KOR
Korea,542,Debt,1995-10-01,588.8,1995,10,KOR
Malaysia,548,Total,1995-10-01,,1995,10,MYS
Malaysia,548,Equity,1995-10-01,,1995,10,MYS
Malaysia,548,Debt,1995-10-01,,1995,10,MYS
Pakistan,564,Total,1995-10-01,,1995,10,PAK
Pakistan,564,Equity,1995-10-01,,1995,10,PAK
Pakistan,564,Debt,1995-10-01,,1995,10,PAK
Philippines,566,Total,1995-10-01,,1995,10,PHL
Philippines,566,Equity,1995-10-01,,1995,10,PHL
Philippines,566,Debt,1995-10-01,,1995,10,PHL
Thailand,578,Total,1995-10-01,,1995,10,THA
Thailand,578,Equity,1995-10-01,,1995,10,THA
Thailand,578,Debt,1995-10-01,,1995,10,THA
Bulgaria,918,Total,1995-10-01,,1995,10,BGR
Bulgaria,918,Equity,1995-10-01,,1995,10,BGR
Bulgaria,918,Debt,1995-10-01,,1995,10,BGR
China,924,Total,1995-10-01,,1995,10,CHN
China,924,Equity,1995-10-01,,1995,10,CHN
China,924,Debt,1995-10-01,,1995,10,CHN
Ukraine,926,Total,1995-10-01,,1995,10,UKR
Ukraine,926,Equity,1995-10-01,,1995,10,UKR
Ukraine,926,Debt,1995-10-01,,1995,10,UKR
Czech Republic,935,Total,1995-10-01,,1995,10,CZE
Czech Republic,935,Equity,1995-10-01,,1995,10,CZE
Czech Republic,935,Debt,1995-10-01,,1995,10,CZE
Slovak Republic,936,Total,1995-10-01,,1995,10,SVK
Slovak Republic,936,Equity,1995-10-01,,1995,10,SVK
Slovak Republic,936,Debt,1995-10-01,,1995,10,SVK
Estonia,939,Total,1995-10-01,,1995,10,EST
Estonia,939,Equity,1995-10-01,,1995,10,EST
Estonia,939,Debt,1995-10-01,,1995,10,EST
Latvia,941,Total,1995-10-01,,1995,10,LVA
Latvia,941,Equity,1995-10-01,,1995,10,LVA
Latvia,941,Debt,1995-10-01,,1995,10,LVA
Serbia,942,Total,1995-10-01,,1995,10,SRB
Serbia,942,Equity,1995-10-01,,1995,10,SRB
Serbia,942,Debt,1995-10-01,,1995,10,SRB
Hungary,944,Total,1995-10-01,,1995,10,HUN
Hungary,944,Equity,1995-10-01,,1995,10,HUN
Hungary,944,Debt,1995-10-01,,1995,10,HUN
Lithuania,946,Total,1995-10-01,,1995,10,LTU
Lithuania,946,Equity,1995-10-01,,1995,10,LTU
Lithuania,946,Debt,1995-10-01,,1995,10,LTU
Mongolia,948,Total,1995-10-01,,1995,10,MNG
Mongolia,948,Equity,1995-10-01,,1995,10,MNG
Mongolia,948,Debt,1995-10-01,,1995,10,MNG
Slovenia,961,Total,1995-10-01,,1995,10,SVN
Slovenia,961,Equity,1995-10-01,,1995,10,SVN
Slovenia,961,Debt,1995-10-01,,1995,10,SVN
Croatia,960,Total,1995-10-01,,1995,10,HRV
Croatia,960,Equity,1995-10-01,,1995,10,HRV
Croatia,960,Debt,1995-10-01,,1995,10,HRV
North Macedonia,962,Total,1995-10-01,,1995,10,MKD
North Macedonia,962,Equity,1995-10-01,,1995,10,MKD
North Macedonia,962,Debt,1995-10-01,,1995,10,MKD
Poland,964,Total,1995-10-01,,1995,10,POL
Poland,964,Equity,1995-10-01,,1995,10,POL
Poland,964,Debt,1995-10-01,,1995,10,POL
Romania,968,Total,1995-10-01,,1995,10,ROU
Romania,968,Equity,1995-10-01,,1995,10,ROU
Romania,968,Debt,1995-10-01,,1995,10,ROU
Emerging Markets,200,Total,1995-11-01,923.8108862063202,1995,11,
Emerging Markets,200,Equity,1995-11-01,599.8566064701481,1995,11,
Emerging Markets,200,Debt,1995-11-01,323.9542797361721,1995,11,
Turkey,186,Total,1995-11-01,-302,1995,11,TUR
Turkey,186,Equity,1995-11-01,1,1995,11,TUR
Turkey,186,Debt,1995-11-01,-303,1995,11,TUR
South Africa,199,Total,1995-11-01,294.9698862063202,1995,11,ZAF
South Africa,199,Equity,1995-11-01,90.1906064701481,1995,11,ZAF
South Africa,199,Debt,1995-11-01,204.77927973617213,1995,11,ZAF
Brazil,223,Total,1995-11-01,715.841,1995,11,BRA
Brazil,223,Equity,1995-11-01,188.566,1995,11,BRA
Brazil,223,Debt,1995-11-01,527.275,1995,11,BRA
Chile,228,Total,1995-11-01,,1995,11,CHL
Chile,228,Equity,1995-11-01,,1995,11,CHL
Chile,228,Debt,1995-11-01,,1995,11,CHL
Mexico,273,Total,1995-11-01,,1995,11,MEX
Mexico,273,Equity,1995-11-01,,1995,11,MEX
Mexico,273,Debt,1995-11-01,-764.4,1995,11,MEX
Lebanon,446,Total,1995-11-01,,1995,11,LBN
Lebanon,446,Equity,1995-11-01,,1995,11,LBN
Lebanon,446,Debt,1995-11-01,,1995,11,LBN
Sri Lanka,524,Total,1995-11-01,,1995,11,LKA
Sri Lanka,524,Equity,1995-11-01,,1995,11,LKA
Sri Lanka,524,Debt,1995-11-01,,1995,11,LKA
India,534,Total,1995-11-01,,1995,11,IND
India,534,Equity,1995-11-01,,1995,11,IND
India,534,Debt,1995-11-01,,1995,11,IND
Korea,542,Total,1995-11-01,979.4,1995,11,KOR
Korea,542,Equity,1995-11-01,320.1,1995,11,KOR
Korea,542,Debt,1995-11-01,659.3,1995,11,KOR
Malaysia,548,Total,1995-11-01,,1995,11,MYS
Malaysia,548,Equity,1995-11-01,,1995,11,MYS
Malaysia,548,Debt,1995-11-01,,1995,11,MYS
Pakistan,564,Total,1995-11-01,,1995,11,PAK
Pakistan,564,Equity,1995-11-01,,1995,11,PAK
Pakistan,564,Debt,1995-11-01,,1995,11,PAK
Philippines,566,Total,1995-11-01,,1995,11,PHL
Philippines,566,Equity,1995-11-01,,1995,11,PHL
Philippines,566,Debt,1995-11-01,,1995,11,PHL
Thailand,578,Total,1995-11-01,,1995,11,THA
Thailand,578,Equity,1995-11-01,,1995,11,THA
Thailand,578,Debt,1995-11-01,,1995,11,THA
Bulgaria,918,Total,1995-11-01,,1995,11,BGR
Bulgaria,918,Equity,1995-11-01,,1995,11,BGR
Bulgaria,918,Debt,1995-11-01,,1995,11,BGR
China,924,Total,1995-11-01,,1995,11,CHN
China,924,Equity,1995-11-01,,1995,11,CHN
China,924,Debt,1995-11-01,,1995,11,CHN
Ukraine,926,Total,1995-11-01,,1995,11,UKR
Ukraine,926,Equity,1995-11-01,,1995,11,UKR
Ukraine,926,Debt,1995-11-01,,1995,11,UKR
Czech Republic,935,Total,1995-11-01,,1995,11,CZE
Czech Republic,935,Equity,1995-11-01,,1995,11,CZE
Czech Republic,935,Debt,1995-11-01,,1995,11,CZE
Slovak Republic,936,Total,1995-11-01,,1995,11,SVK
Slovak Republic,936,Equity,1995-11-01,,1995,11,SVK
Slovak Republic,936,Debt,1995-11-01,,1995,11,SVK
Estonia,939,Total,1995-11-01,,1995,11,EST
Estonia,939,Equity,1995-11-01,,1995,11,EST
Estonia,939,Debt,1995-11-01,,1995,11,EST
Latvia,941,Total,1995-11-01,,1995,11,LVA
Latvia,941,Equity,1995-11-01,,1995,11,LVA
Latvia,941,Debt,1995-11-01,,1995,11,LVA
